NC_020387,Dehalococcoides mccartyi BTF08_ complete genome.,Bacteria_Chloroflexi_Dehalococcoidia_Dehalococcoidales_Dehalococcoidaceae_Dehalococcoides
NC_011528,Coxiella burnetii CbuK_Q154 chromosome_ complete genome.,Bacteria_Proteobacteria_Gammaproteobacteria_Legionellales_Coxiellaceae_Coxiella
NC_008770,Campylobacter jejuni subsp. jejuni 81-176 plasmid pVir_ complete sequence.,Bacteria_Proteobacteria_Epsilonproteobacteria_Campylobacterales_Campylobacteraceae_Campylobacter
NC_008790,Campylobacter jejuni subsp. jejuni 81-176 plasmid pTet_ complete sequence.,Bacteria_Proteobacteria_Epsilonproteobacteria_Campylobacterales_Campylobacteraceae_Campylobacter
NC_017926,Helicobacter pylori XZ274 chromosome_ complete genome.,Bacteria_Proteobacteria_Epsilonproteobacteria_Campylobacterales_Helicobacteraceae_Helicobacter
NC_007677,Salinibacter ruber DSM 13855 chromosome_ complete genome.,Bacteria_Bacteroidetes_Bacteroidetes Order II. Incertae sedis_Rhodothermaceae_Salinibacter
NC_011003,Burkholderia cenocepacia J2315 plasmid pBCJ2315_ complete sequence.,Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_Burkholderia cepacia complex
NC_011294,Salmonella enterica subsp. enterica serovar Enteritidis str. P125109 chromosome_ complete genome.,Bacteria_Proteobacteria_Gammaproteobacteria_Enterobacteriales_Enterobacteriaceae_Salmonella
NC_014301,Halalkalicoccus jeotgali B3 plasmid 4_ complete sequence.,Archaea_Euryarchaeota_Halobacteria_Halobacteriales_Halobacteriaceae_Halalkalicoccus
NC_010364,Halobacterium salinarum R1_ complete genome.,Archaea_Euryarchaeota_Halobacteria_Halobacteriales_Halobacteriaceae_Halobacterium
NC_014300,Halalkalicoccus jeotgali B3 plasmid 3_ complete sequence.,Archaea_Euryarchaeota_Halobacteria_Halobacteriales_Halobacteriaceae_Halalkalicoccus
NC_014302,Halalkalicoccus jeotgali B3 plasmid 5_ complete sequence.,Archaea_Euryarchaeota_Halobacteria_Halobacteriales_Halobacteriaceae_Halalkalicoccus
NC_012985,Candidatus Liberibacter asiaticus str. psy62 chromosome_ complete genome.,Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Rhizobiaceae_Candidatus Liberibacter
NC_017453,Francisella tularensis subsp. tularensis NE061598 chromosome_ complete genome.,Bacteria_Proteobacteria_Gammaproteobacteria_Thiotrichales_Francisellaceae_Francisella
NC_014298,Halalkalicoccus jeotgali B3 plasmid 1_ complete sequence.,Archaea_Euryarchaeota_Halobacteria_Halobacteriales_Halobacteriaceae_Halalkalicoccus
NC_008787,Campylobacter jejuni subsp. jejuni 81-176 chromosome_ complete genome.,Bacteria_Proteobacteria_Epsilonproteobacteria_Campylobacterales_Campylobacteraceae_Campylobacter
NC_011002,Burkholderia cenocepacia J2315 chromosome 3_ complete sequence.,Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_Burkholderia cepacia complex
NC_016801,Corynebacterium diphtheriae C7 (beta) chromosome_ complete genome.,Bacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Corynebacterineae_Corynebacteriaceae_Corynebacterium
NC_014303,Halalkalicoccus jeotgali B3 plasmid 6_ complete sequence.,Archaea_Euryarchaeota_Halobacteria_Halobacteriales_Halobacteriaceae_Halalkalicoccus
NC_014299,Halalkalicoccus jeotgali B3 plasmid 2_ complete sequence.,Archaea_Euryarchaeota_Halobacteria_Halobacteriales_Halobacteriaceae_Halalkalicoccus
NC_021742,Serratia liquefaciens ATCC 27592 plasmid_ complete sequence.,Bacteria_Proteobacteria_Gammaproteobacteria_Enterobacteriales_Enterobacteriaceae_Serratia
NC_017743,Bacillus sp. JS chromosome_ complete genome.,Bacteria_Firmicutes_Bacilli_Bacillales_Bacillaceae_Bacillus
NC_014009,Sphingobium japonicum UT26S plasmid pUT2_ complete sequence.,Bacteria_Proteobacteria_Alphaproteobacteria_Sphingomonadales_Sphingomonadaceae_Sphingobium
NC_014005,Sphingobium japonicum UT26S plasmid pUT1_ complete sequence.,Bacteria_Proteobacteria_Alphaproteobacteria_Sphingomonadales_Sphingomonadaceae_Sphingobium
NC_014007,Sphingobium japonicum UT26S plasmid pCHQ1_ complete sequence.,Bacteria_Proteobacteria_Alphaproteobacteria_Sphingomonadales_Sphingomonadaceae_Sphingobium
NC_020124,Bacillus thuringiensis YBT-1518 plasmid pBMB0228_ complete sequence.,Bacteria_Firmicutes_Bacilli_Bacillales_Bacillaceae_Bacillus_Bacillus cereus group
NC_011000,Burkholderia cenocepacia J2315 chromosome 1_ complete sequence.,Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_Burkholderia cepacia complex
NC_005061,Candidatus Blochmannia floridanus chromosome_ complete genome.,Bacteria_Proteobacteria_Gammaproteobacteria_Enterobacteriales_Enterobacteriaceae_ant endosymbionts_Candidatus Blochmannia
NC_011001,Burkholderia cenocepacia J2315 chromosome 2_ complete sequence.,Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_Burkholderia cepacia complex
NC_022882,Bacillus thuringiensis YBT-1518 plasmid pBMB0233_ complete sequence.,Bacteria_Firmicutes_Bacilli_Bacillales_Bacillaceae_Bacillus_Bacillus cereus group
NC_022875,Bacillus thuringiensis YBT-1518 plasmid pBMB0230_ complete sequence.,Bacteria_Firmicutes_Bacilli_Bacillales_Bacillaceae_Bacillus_Bacillus cereus group
NC_014013,Sphingobium japonicum UT26S chromosome 2_ complete genome.,Bacteria_Proteobacteria_Alphaproteobacteria_Sphingomonadales_Sphingomonadaceae_Sphingobium
NC_022876,Bacillus thuringiensis YBT-1518 plasmid pBMB0231_ complete sequence.,Bacteria_Firmicutes_Bacilli_Bacillales_Bacillaceae_Bacillus_Bacillus cereus group
NC_022874,Bacillus thuringiensis YBT-1518 plasmid pBMB0229_ complete sequence.,Bacteria_Firmicutes_Bacilli_Bacillales_Bacillaceae_Bacillus_Bacillus cereus group
NC_014297,Halalkalicoccus jeotgali B3 chromosome_ complete genome.,Archaea_Euryarchaeota_Halobacteria_Halobacteriales_Halobacteriaceae_Halalkalicoccus
NC_022877,Bacillus thuringiensis YBT-1518 plasmid pBMB0232_ complete sequence.,Bacteria_Firmicutes_Bacilli_Bacillales_Bacillaceae_Bacillus_Bacillus cereus group
NC_016079,Pelagibacterium halotolerans B2 plasmid pPHB2_ complete sequence.,Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Hyphomicrobiaceae_Pelagibacterium
NC_013213,Acetobacter pasteurianus IFO 3283-01 plasmid pAPA01-040_ complete sequence.,Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Acetobacteraceae_Acetobacter
NC_013212,Acetobacter pasteurianus IFO 3283-01 plasmid pAPA01-030_ complete sequence.,Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Acetobacteraceae_Acetobacter
NC_013214,Acetobacter pasteurianus IFO 3283-01 plasmid pAPA01-050_ complete sequence.,Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Acetobacteraceae_Acetobacter
NC_015172,Syntrophobotulus glycolicus DSM 8271 chromosome_ complete genome.,Bacteria_Firmicutes_Clostridia_Clostridiales_Peptococcaceae_Syntrophobotulus
NC_014006,Sphingobium japonicum UT26S chromosome 1_ complete genome.,Bacteria_Proteobacteria_Alphaproteobacteria_Sphingomonadales_Sphingomonadaceae_Sphingobium
NC_013215,Acetobacter pasteurianus IFO 3283-01 plasmid pAPA01-060_ complete sequence.,Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Acetobacteraceae_Acetobacter
NC_013211,Acetobacter pasteurianus IFO 3283-01 plasmid pAPA01-020_ complete sequence.,Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Acetobacteraceae_Acetobacter
NC_013505,Lactobacillus johnsonii FI9785 plasmid p9785L_ complete sequence.,Bacteria_Firmicutes_Bacilli_Lactobacillales_Lactobacillaceae_Lactobacillus
NC_012552,Lactobacillus johnsonii FI9785 plasmid p9785S_ complete sequence.,Bacteria_Firmicutes_Bacilli_Lactobacillales_Lactobacillaceae_Lactobacillus
NC_013210,Acetobacter pasteurianus IFO 3283-01 plasmid pAPA01-011_ complete sequence.,Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Acetobacteraceae_Acetobacter
NC_014618,Enterobacter cloacae SCF1 chromosome_ complete genome.,Bacteria_Proteobacteria_Gammaproteobacteria_Enterobacteriales_Enterobacteriaceae_Enterobacter_Enterobacter cloacae complex
NC_021741,Serratia liquefaciens ATCC 27592_ complete genome.,Bacteria_Proteobacteria_Gammaproteobacteria_Enterobacteriales_Enterobacteriaceae_Serratia
NC_016634,Thermus sp. CCB_US3_UF1 plasmid pTCCB09_ complete sequence.,Bacteria_Deinococcus-Thermus_Deinococci_Thermales_Thermaceae_Thermus
NC_005838,Thermus thermophilus HB27 plasmid pTT27_ complete sequence.,Bacteria_Deinococcus-Thermus_Deinococci_Thermales_Thermaceae_Thermus
NC_013209,Acetobacter pasteurianus IFO 3283-01_ complete genome.,Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Acetobacteraceae_Acetobacter
NC_016078,Pelagibacterium halotolerans B2 chromosome_ complete genome.,Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Hyphomicrobiaceae_Pelagibacterium
NC_022873,Bacillus thuringiensis YBT-1518_ complete genome.,Bacteria_Firmicutes_Bacilli_Bacillales_Bacillaceae_Bacillus_Bacillus cereus group
NC_022911,Helicobacter pylori BM012S_ complete genome.,Bacteria_Proteobacteria_Epsilonproteobacteria_Campylobacterales_Helicobacteraceae_Helicobacter
NC_007644,Moorella thermoacetica ATCC 39073 chromosome_ complete genome.,Bacteria_Firmicutes_Clostridia_Thermoanaerobacterales_Thermoanaerobacteraceae_Moorella group_Moorella
NC_013504,Lactobacillus johnsonii FI9785 chromosome_ complete genome.,Bacteria_Firmicutes_Bacilli_Lactobacillales_Lactobacillaceae_Lactobacillus
NC_014920,Haemophilus influenzae F3031 chromosome_ complete genome.,Bacteria_Proteobacteria_Gammaproteobacteria_Pasteurellales_Pasteurellaceae_Haemophilus
NC_023036,Mycobacterium neoaurum VKM Ac-1815D_ complete genome.,Bacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Corynebacterineae_Mycobacteriaceae_Mycobacterium
NC_016809,Haemophilus influenzae 10810_ complete genome.,Bacteria_Proteobacteria_Gammaproteobacteria_Pasteurellales_Pasteurellaceae_Haemophilus
NC_005835,Thermus thermophilus HB27_ complete genome.,Bacteria_Deinococcus-Thermus_Deinococci_Thermales_Thermaceae_Thermus
NC_017278,Thermus sp. CCB_US3_UF1 chromosome_ complete genome.,Bacteria_Deinococcus-Thermus_Deinococci_Thermales_Thermaceae_Thermus
NC_008270,Rhodococcus jostii RHA1 plasmid pRHL2_ complete sequence.,Bacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Corynebacterineae_Nocardiaceae_Rhodococcus
NC_008271,Rhodococcus jostii RHA1 plasmid pRHL3_ complete sequence.,Bacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Corynebacterineae_Nocardiaceae_Rhodococcus
NC_015147,Arthrobacter phenanthrenivorans Sphe3 plasmid pASPHE302_ complete sequence.,Bacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Micrococcineae_Micrococcaceae_Arthrobacter
NC_016791,Clostridium sp. BNL1100 chromosome_ complete genome.,Bacteria_Firmicutes_Clostridia_Clostridiales_Clostridiaceae_Clostridium
NC_022536,Rhizobium sp. IRBG74 plasmid IRBL74_p_ complete sequence.,Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Rhizobiaceae_Rhizobium/Agrobacterium group_Rhizobium
NC_008269,Rhodococcus jostii RHA1 plasmid pRHL1_ complete sequence.,Bacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Corynebacterineae_Nocardiaceae_Rhodococcus
NC_008312,Trichodesmium erythraeum IMS101 chromosome_ complete genome.,Bacteria_Cyanobacteria_Oscillatoriophycideae_Oscillatoriales_Trichodesmium
NC_009662,Nitratiruptor sp. SB155-2_ complete genome.,Bacteria_Proteobacteria_Epsilonproteobacteria_Nitratiruptor
NC_021156,Salmonella enterica subsp. enterica serovar Typhimurium str. U288 plasmid pSTU288-2_ complete sequence.,Bacteria_Proteobacteria_Gammaproteobacteria_Enterobacteriales_Enterobacteriaceae_Salmonella
NC_015146,Arthrobacter phenanthrenivorans Sphe3 plasmid pASPHE301_ complete sequence.,Bacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Micrococcineae_Micrococcaceae_Arthrobacter
NC_021157,Salmonella enterica subsp. enterica serovar Typhimurium str. U288 plasmid pSTU288-3_ complete sequence.,Bacteria_Proteobacteria_Gammaproteobacteria_Enterobacteriales_Enterobacteriaceae_Salmonella
NC_022545,Rhizobium sp. IRBG74 linear chromosome_ complete genome.,Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Rhizobiaceae_Rhizobium/Agrobacterium group_Rhizobium
NC_017866,Bifidobacterium animalis subsp. lactis B420 chromosome_ complete genome.,Bacteria_Actinobacteria_Actinobacteridae_Bifidobacteriales_Bifidobacteriaceae_Bifidobacterium
NC_021155,Salmonella enterica subsp. enterica serovar Typhimurium str. U288 plasmid pSTU288-1_ complete sequence.,Bacteria_Proteobacteria_Gammaproteobacteria_Enterobacteriales_Enterobacteriaceae_Salmonella
NC_022535,Rhizobium sp. IRBG74 circular chromosome_ complete genome.,Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Rhizobiaceae_Rhizobium/Agrobacterium group_Rhizobium
NC_011770,Pseudomonas aeruginosa LESB58 chromosome_ complete genome.,Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas
NC_004343,Leptospira interrogans serovar Lai str. 56601 chromosome II_ complete sequence.,Bacteria_Spirochaetes_Spirochaetales_Leptospiraceae_Leptospira
NC_021284,Spiroplasma syrphidicola EA-1_ complete genome.,Bacteria_Tenericutes_Mollicutes_Entomoplasmatales_Spiroplasmataceae_Spiroplasma
NC_014719,Caldicellulosiruptor kristjanssonii 177R1B plasmid pCALKR01_ complete sequence.,Bacteria_Firmicutes_Clostridia_Thermoanaerobacterales_Thermoanaerobacterales Family III. Incertae Sedis_Caldicellulosiruptor
NC_008340,Alkalilimnicola ehrlichii MLHE-1 chromosome_ complete genome.,Bacteria_Proteobacteria_Gammaproteobacteria_Chromatiales_Ectothiorhodospiraceae_Alkalilimnicola
NC_015145,Arthrobacter phenanthrenivorans Sphe3 chromosome_ complete genome.,Bacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Micrococcineae_Micrococcaceae_Arthrobacter
NC_008688,Paracoccus denitrificans PD1222 plasmid 1_ complete sequence.,Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Paracoccus
NC_010320,Thermoanaerobacter sp. X514 chromosome_ complete genome.,Bacteria_Firmicutes_Clostridia_Thermoanaerobacterales_Thermoanaerobacteraceae_Thermoanaerobacter
NC_008268,Rhodococcus jostii RHA1 chromosome_ complete genome.,Bacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Corynebacterineae_Nocardiaceae_Rhodococcus
NC_021151,Salmonella enterica subsp. enterica serovar Typhimurium str. U288_ complete genome.,Bacteria_Proteobacteria_Gammaproteobacteria_Enterobacteriales_Enterobacteriaceae_Salmonella
NC_008687,Paracoccus denitrificans PD1222 chromosome 2_ complete sequence.,Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Paracoccus
NC_021314,Streptococcus iniae SF1_ complete genome.,Bacteria_Firmicutes_Bacilli_Lactobacillales_Streptococcaceae_Streptococcus
NC_004342,Leptospira interrogans serovar Lai str. 56601 chromosome I_ complete sequence.,Bacteria_Spirochaetes_Spirochaetales_Leptospiraceae_Leptospira
NC_008686,Paracoccus denitrificans PD1222 chromosome 1_ complete sequence.,Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Paracoccus
NC_014721,Caldicellulosiruptor kristjanssonii 177R1B chromosome_ complete genome.,Bacteria_Firmicutes_Clostridia_Thermoanaerobacterales_Thermoanaerobacterales Family III. Incertae Sedis_Caldicellulosiruptor
NC_008701,Pyrobaculum islandicum DSM 4184 chromosome_ complete genome.,Archaea_Crenarchaeota_Thermoprotei_Thermoproteales_Thermoproteaceae_Pyrobaculum
NC_007777,Frankia sp. CcI3 chromosome_ complete genome.,Bacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Frankineae_Frankiaceae_Frankia
NC_016947,Mycobacterium intracellulare MOTT-02 chromosome_ complete genome.,Bacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Corynebacterineae_Mycobacteriaceae_Mycobacterium_Mycobacterium avium complex (MAC)
NC_012634,Rickettsia africae ESF-5 plasmid pRAF_ complete sequence.,Bacteria_Proteobacteria_Alphaproteobacteria_Rickettsiales_Rickettsiaceae_Rickettsieae_Rickettsia_spotted fever group
NC_006087,Leifsonia xyli subsp. xyli str. CTCB07 chromosome_ complete genome.,Bacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Micrococcineae_Microbacteriaceae_Leifsonia
NC_021058,Sulfolobus islandicus LAL14/1_ complete genome.,Archaea_Crenarchaeota_Thermoprotei_Sulfolobales_Sulfolobaceae_Sulfolobus
NC_016808,Pasteurella multocida 36950 chromosome_ complete genome.,Bacteria_Proteobacteria_Gammaproteobacteria_Pasteurellales_Pasteurellaceae_Pasteurella
NC_012633,Rickettsia africae ESF-5 chromosome_ complete genome.,Bacteria_Proteobacteria_Alphaproteobacteria_Rickettsiales_Rickettsiaceae_Rickettsieae_Rickettsia_spotted fever group
NC_015430,Methanosaeta concilii GP6 plasmid pGP6_ complete sequence.,Archaea_Euryarchaeota_Methanomicrobia_Methanosarcinales_Methanosaetaceae_Methanosaeta
NC_014720,Caldicellulosiruptor kronotskyensis 2002 chromosome_ complete genome.,Bacteria_Firmicutes_Clostridia_Thermoanaerobacterales_Thermoanaerobacterales Family III. Incertae Sedis_Caldicellulosiruptor
NC_006512,Idiomarina loihiensis L2TR chromosome_ complete genome.,Bacteria_Proteobacteria_Gammaproteobacteria_Alteromonadales_Idiomarinaceae_Idiomarina
NC_009465,Candidatus Vesicomyosocius okutanii HA_ complete genome.,Bacteria_Proteobacteria_Gammaproteobacteria_sulfur-oxidizing symbionts
NC_008255,Cytophaga hutchinsonii ATCC 33406 chromosome_ complete genome.,Bacteria_Bacteroidetes_Cytophagia_Cytophagales_Cytophagaceae_Cytophaga
NC_014654,Halanaerobium hydrogeniformans chromosome_ complete genome.,Bacteria_Firmicutes_Clostridia_Halanaerobiales_Halanaerobiaceae_Halanaerobium
NC_009615,Parabacteroides distasonis ATCC 8503 chromosome_ complete genome.,Bacteria_Bacteroidetes_Bacteroidia_Bacteroidales_Porphyromonadaceae_Parabacteroides
NC_022531,Bacillus amyloliquefaciens subsp. plantarum NAU-B3 plasmid pBamNAU-B3a.,Bacteria_Firmicutes_Bacilli_Bacillales_Bacillaceae_Bacillus
NC_017553,Pantoea ananatis PA13 plasmid PAGR_p_ complete sequence.,Bacteria_Proteobacteria_Gammaproteobacteria_Enterobacteriales_Enterobacteriaceae_Pantoea
NC_018631,Leuconostoc gelidum JB7 chromosome_ complete genome.,Bacteria_Firmicutes_Bacilli_Lactobacillales_Leuconostoc
NC_015681,Thermodesulfatator indicus DSM 15286 chromosome_ complete genome.,Bacteria_Thermodesulfobacteria_Thermodesulfobacteriales_Thermodesulfobacteriaceae_Thermodesulfatator
NC_015416,Methanosaeta concilii GP6 chromosome_ complete genome.,Archaea_Euryarchaeota_Methanomicrobia_Methanosarcinales_Methanosaetaceae_Methanosaeta
NC_018870,Thermacetogenium phaeum DSM 12270 chromosome_ complete genome.,Bacteria_Firmicutes_Clostridia_Thermoanaerobacterales_Thermoanaerobacteraceae_Thermacetogenium
NC_009726,Coxiella burnetii Dugway 5J108-111 plasmid pQpDG_ complete sequence.,Bacteria_Proteobacteria_Gammaproteobacteria_Legionellales_Coxiellaceae_Coxiella
NC_017803,Actinoplanes sp. SE50/110 chromosome_ complete genome.,Bacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Micromonosporineae_Micromonosporaceae_Actinoplanes
NC_022530,Bacillus amyloliquefaciens subsp. plantarum NAU-B3_ complete genome.,Bacteria_Firmicutes_Bacilli_Bacillales_Bacillaceae_Bacillus
NC_016597,Azospirillum brasilense Sp245 plasmid AZOBR_p6_ complete sequence.,Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Rhodospirillaceae_Azospirillum
NC_017275,Sulfolobus islandicus HVE10/4 chromosome_ complete genome.,Archaea_Crenarchaeota_Thermoprotei_Sulfolobales_Sulfolobaceae_Sulfolobus
NC_009727,Coxiella burnetii Dugway 5J108-111 chromosome_ complete genome.,Bacteria_Proteobacteria_Gammaproteobacteria_Legionellales_Coxiellaceae_Coxiella
NC_013422,Halothiobacillus neapolitanus c2 chromosome_ complete genome.,Bacteria_Proteobacteria_Gammaproteobacteria_Chromatiales_Halothiobacillaceae_Halothiobacillus
NC_017554,Pantoea ananatis PA13 chromosome_ complete genome.,Bacteria_Proteobacteria_Gammaproteobacteria_Enterobacteriales_Enterobacteriaceae_Pantoea
NC_016595,Azospirillum brasilense Sp245 plasmid AZOBR_p3_ complete sequence.,Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Rhodospirillaceae_Azospirillum
NC_016619,Azospirillum brasilense Sp245 plasmid AZOBR_p5_ complete sequence.,Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Rhodospirillaceae_Azospirillum
NC_014165,Thermobispora bispora DSM 43833 chromosome_ complete genome.,Bacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Pseudonocardineae_Pseudonocardiaceae_Thermobispora
NC_018750,Streptomyces venezuelae ATCC 10712_ complete genome.,Bacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Streptomycineae_Streptomycetaceae_Streptomyces
NC_022084,Thermococcus litoralis DSM 5473_ complete genome.,Archaea_Euryarchaeota_Thermococci_Thermococcales_Thermococcaceae_Thermococcus
NC_017652,Escherichia coli str. 'clone D i14' chromosome_ complete genome.,Bacteria_Proteobacteria_Gammaproteobacteria_Enterobacteriales_Enterobacteriaceae_Escherichia
NC_010331,Francisella philomiragia subsp. philomiragia ATCC 25017 plasmid pFPHI01_ complete sequence.,Bacteria_Proteobacteria_Gammaproteobacteria_Thiotrichales_Francisellaceae_Francisella
NC_016596,Azospirillum brasilense Sp245 plasmid AZOBR_p4_ complete sequence.,Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Rhodospirillaceae_Azospirillum
NC_016618,Azospirillum brasilense Sp245 plasmid AZOBR_p2_ complete sequence.,Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Rhodospirillaceae_Azospirillum
NC_011499,Helicobacter pylori P12 plasmid HPP12_ complete sequence.,Bacteria_Proteobacteria_Epsilonproteobacteria_Campylobacterales_Helicobacteraceae_Helicobacter
NC_016594,Azospirillum brasilense Sp245 plasmid AZOBR_p1_ complete sequence.,Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Rhodospirillaceae_Azospirillum
NC_013793,Bacillus pseudofirmus OF4 plasmid pBpOF4-02_ complete sequence.,Bacteria_Firmicutes_Bacilli_Bacillales_Bacillaceae_Bacillus
NC_016617,Azospirillum brasilense Sp245_ complete genome.,Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Rhodospirillaceae_Azospirillum
NC_013792,Bacillus pseudofirmus OF4 plasmid pBpOF4-01_ complete sequence.,Bacteria_Firmicutes_Bacilli_Bacillales_Bacillaceae_Bacillus
NC_013721,Gardnerella vaginalis 409-05 chromosome_ complete genome.,Bacteria_Actinobacteria_Actinobacteridae_Bifidobacteriales_Bifidobacteriaceae_Gardnerella
NC_010336,Francisella philomiragia subsp. philomiragia ATCC 25017 chromosome_ complete genome.,Bacteria_Proteobacteria_Gammaproteobacteria_Thiotrichales_Francisellaceae_Francisella
NC_011498,Helicobacter pylori P12 chromosome_ complete genome.,Bacteria_Proteobacteria_Epsilonproteobacteria_Campylobacterales_Helicobacteraceae_Helicobacter
NC_018417,Candidatus Carsonella ruddii HT isolate Thao2000 chromosome_ complete genome.,Bacteria_Proteobacteria_Gammaproteobacteria_Candidatus Carsonella
NC_014499,Candidatus Sulcia muelleri CARI chromosome_ complete genome.,Bacteria_Bacteroidetes_Flavobacteriia_Flavobacteriales_Candidatus Sulcia
NC_007759,Syntrophus aciditrophicus SB chromosome_ complete genome.,Bacteria_Proteobacteria_Deltaproteobacteria_Syntrophobacterales_Syntrophaceae_Syntrophus
NC_022040,Corynebacterium glutamicum MB001_ complete genome.,Bacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Corynebacterineae_Corynebacteriaceae_Corynebacterium
NC_018177,Pseudomonas stutzeri DSM 10701 chromosome_ complete genome.,Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas
NC_015059,Granulicella tundricola plasmid pACIX904_ complete sequence.,Bacteria_Acidobacteria_Acidobacteriales_Acidobacteriaceae_Granulicella
NC_015060,Granulicella tundricola plasmid pACIX905_ complete sequence.,Bacteria_Acidobacteria_Acidobacteriales_Acidobacteriaceae_Granulicella
NC_015057,Granulicella tundricola plasmid pACIX901_ complete sequence.,Bacteria_Acidobacteria_Acidobacteriales_Acidobacteriaceae_Granulicella
NC_007641,Rhodospirillum rubrum ATCC 11170 plasmid unnamed_ complete sequence.,Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Rhodospirillaceae_Rhodospirillum
NC_007795,Staphylococcus aureus subsp. aureus NCTC 8325 chromosome_ complete genome.,Bacteria_Firmicutes_Bacilli_Bacillales_Staphylococcus
NC_015058,Granulicella tundricola plasmid pACIX903_ complete sequence.,Bacteria_Acidobacteria_Acidobacteriales_Acidobacteriaceae_Granulicella
NC_015499,Thermodesulfobium narugense DSM 14796 chromosome_ complete genome.,Bacteria_Firmicutes_Clostridia_Thermoanaerobacterales_Thermodesulfobiaceae_Thermodesulfobium
NC_015065,Granulicella tundricola plasmid pACIX902_ complete sequence.,Bacteria_Acidobacteria_Acidobacteriales_Acidobacteriaceae_Granulicella
NC_002946,Neisseria gonorrhoeae FA 1090 chromosome_ complete genome.,Bacteria_Proteobacteria_Betaproteobacteria_Neisseriales_Neisseriaceae_Neisseria
NC_013791,Bacillus pseudofirmus OF4 chromosome_ complete genome.,Bacteria_Firmicutes_Bacilli_Bacillales_Bacillaceae_Bacillus
NC_015852,Acidithiobacillus caldus SM-1 plasmid pLAtc1_ complete sequence.,Bacteria_Proteobacteria_Gammaproteobacteria_Acidithiobacillales_Acidithiobacillaceae_Acidithiobacillus
NC_015851,Acidithiobacillus caldus SM-1 megaplasmid_ complete sequence.,Bacteria_Proteobacteria_Gammaproteobacteria_Acidithiobacillales_Acidithiobacillaceae_Acidithiobacillus
NC_015854,Acidithiobacillus caldus SM-1 plasmid pLAtc3_ complete sequence.,Bacteria_Proteobacteria_Gammaproteobacteria_Acidithiobacillales_Acidithiobacillaceae_Acidithiobacillus
NC_015853,Acidithiobacillus caldus SM-1 plasmid pLAtc2_ complete sequence.,Bacteria_Proteobacteria_Gammaproteobacteria_Acidithiobacillales_Acidithiobacillaceae_Acidithiobacillus
